,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
1740,IA,1,9,2010,840935,2198740,101252,468994,125652,133547,34525,790574,56,359120,0.0009959868958575684,468994,0.000751765458409864,570246,0.0007715214711317931,10963,70536,0.0029279968634137402,0.0020173376177066277,825099,0.0015104208925727663,109073,0.001727335212366436,86985,0.002063926116356602,29182416.048626754,81.2609045684639,12498647.83233505,34.80354152465763,24015692.191906985,66.87372519466192,0.0,0.0,526235.8208869048,1.4653481312288505,526235.8208869048,1.4653481312288505,-202137229.2942041,-562.868203648374,-20900756.069633875,-58.199922225534294,-25180773.025358167,-70.11799127132481,-65220065.27686863,-181.61078546688748,-686.9280350618794,7.051453553129873,-97.4165156001032
1750,IA,2,9,2060,1004970,2225760,107744,444398,124826,96477,45056,606112,74,352200,0.001008226435742262,444398,0.0007123397446159796,552142,0.0007470274374807549,9177,73140,0.0024509921750933044,0.0020918123136988596,651168,0.0011920239289767932,121612,0.001925909160344971,87208,0.0020692173220121465,29541034.567248277,83.87573698821203,12101844.48718823,34.36071688582689,18953180.470731013,53.81368674256392,0.0,0.0,498637.82123118575,1.4157802987824695,498637.82123118575,1.4157802987824695,-209599593.83262575,-595.1152579006978,-23303500.84017415,-66.1655333338278,-21078532.70580242,-59.84819053322663,-65387267.37558383,-185.65379720495125,-731.9010777585357,7.271536059057354,-100.65288431690948
1760,IA,3,9,3290,1586700,3754386,120951,828888,232118,152344,66855,1010313,106,394580,0.0017006645888059126,828888,0.001328651043063313,949839,0.0012850965769481088,13218,80350,0.0035302620213995095,0.002298019133247243,1077168,0.0019718567735639257,119431,0.0018913697408903746,72419,0.001718313104793111,49829472.45201324,126.28484072181368,20818564.546559364,52.761327352018256,31352522.699666418,79.45796213611034,0.0,0.0,930055.7301443191,2.3570777285830986,930055.7301443191,2.3570777285830986,-230261517.15137377,-583.5610450387089,-22885573.864773534,-57.999832390829575,-30360253.38403578,-76.94321400992392,-54298694.11146231,-137.61136933311954,-592.8971751054735,9.290830756754017,-63.81530248782799
1770,IA,4,9,1600,461476,1649431,52307,305411,95055,109979,18717,641078,31,341250,0.0007471604926554503,305411,0.0004895530442146701,357718,0.00048397905046299803,10272,74069,0.002743444657574199,0.0021183818192967024,659795,0.0012078164593764486,102278,0.0016197261545058295,88219,0.002093205702809255,21891802.434804693,64.15180200675368,7840460.617500568,22.975708769232433,19204281.704085533,56.27628338193563,0.0,0.0,342687.13095026906,1.0042113727480413,342687.13095026906,1.0042113727480413,-212261858.29352957,-622.0127715561306,-19598686.469520535,-57.432048262331236,-23593624.05513811,-69.13882507000179,-66145300.208772466,-193.8323815641684,-797.0038095492141,6.478186080586081,-123.02885400863775
1790,KS,1,9,1140,261948,1023009,51127,146882,64525,64618,23527,471983,0,310490,0.0004634033848223779,146882,0.000235441848002656,198009,0.0002678987576893748,7461,86329,0.0019926830792602315,0.0024690192128699598,495510,0.0009070774009891316,118033,0.001869230305586603,92160,0.0021867153058967,13577719.175295671,43.72997254435142,4339959.874567872,13.977776658081973,14422530.675727192,46.450870159190934,0.0,0.0,164809.2936018592,0.5308038700179045,164809.2936018592,0.5308038700179045,-247395725.12956998,-796.7912819400624,-22617686.6975979,-72.8451373557857,-17137074.481637992,-55.1936438585397,-69100203.66633572,-222.55210688375058,-1042.1619429364782,5.194228477567716,-200.63844850823503
1800,KS,2,9,1280,513244,1545728,53112,311633,92077,73589,28929,496944,22,314840,0.0007001850298626156,311633,0.0004995264866941606,364745,0.0004934863181643815,7608,75268,0.002031943823483694,0.0021526733555849845,525873,0.0009626597123980497,119825,0.0018976093242306365,82051,0.0019468552253052314,20515421.37497464,65.16141968928547,7994478.35426298,25.392193985081246,15306289.42712899,48.61608889318063,0.0,0.0,349668.5406859124,1.1106229852811347,349668.5406859124,1.1106229852811347,-215697870.22961545,-685.1031324787684,-22961072.8231907,-72.92933815014197,-17474716.88195977,-55.50348393456921,-61520625.11964531,-195.40282403647984,-867.5478300618498,6.123326133909287,-141.67918074093913
1810,KS,3,9,6090,3140848,8025464,347934,2327623,478433,292658,188523,2244723,257,369570,0.0036353807076674204,2327623,0.003731021231828857,2675557,0.0036199283690494404,10796,65745,0.0028833945213367455,0.001880314473121842,2433246,0.004454284389108596,95467,0.001511863712550187,117009,0.0027763169621057614,106516654.73465542,288.2178064633369,58642839.578600936,158.67857125470394,70823121.78682669,191.63655542069617,0.0,0.0,2611714.8622802,7.0669017027361525,2611714.8622802,7.0669017027361525,-188407510.20680857,-509.8019595930637,-18293550.921857264,-49.499556029594565,-24797192.883496013,-67.09741830639936,-87731616.00254206,-237.38835945163856,-211.1205568364869,14.439186081121303,-14.621361318455419
1820,KS,4,9,1980,821865,2794600,440447,662356,296606,136144,64646,705232,48,328360,0.0012659000059868654,662356,0.001061711582601321,1102803,0.001492051137453932,7387,89189,0.001972919167202162,0.002550815537961274,769878,0.0014093336871480104,137391,0.0021757933875682983,84733,0.002010492057449491,37090870.17541516,112.95794303634779,24171228.4267537,73.6119759616083,22408405.625653364,68.24340853226143,0.0,0.0,743198.1078209247,2.263363710016216,743198.1078209247,2.263363710016216,-255591716.90371966,-778.388710268363,-26327099.98957641,-80.17754899980635,-16967104.83793859,-51.67226470318733,-63531549.01540391,-193.48138937569715,-844.3798583968039,7.47180533560726,-113.00881386361469
1840,KY,1,9,920,249690,826944,37201,136609,57067,48420,36197,310795,9,289930,0.0003745897139307244,136609,0.0002189749282675538,173810,0.0002351584174153207,4428,86603,0.0011826297647720553,0.0024768556440150718,346992,0.0006352013108191979,164959,0.002612374183315348,65145,0.001545720145427957,10975478.618170226,37.855615556066034,3809566.3621281954,13.139607360839497,10099700.842025246,34.83496306703427,0.0,0.0,153282.44978728765,0.5286877859734682,153282.44978728765,0.5286877859734682,-248180935.53031018,-856.002950816784,-31609727.61811571,-109.02537722248718,-10170615.977039676,-35.07955705528809,-48844756.59552344,-168.47086053710703,-1081.6911840757796,4.539750974373124,-238.27103957506083
1850,KY,2,9,1320,453808,1177874,54051,220395,66160,61878,38403,369468,36,330660,0.0005335542487840024,220395,0.00035327818310307166,274446,0.00037131515462841667,7183,89139,0.0019184348690961322,0.0025493855322778593,407871,0.000746646014447414,156380,0.002476512798858226,59578,0.0014136298230763194,15633139.48937127,47.27859278222727,6015305.50498035,18.191814870200055,11871671.629713882,35.90295660108232,0.0,0.0,247294.72817215015,0.7478821997585138,247294.72817215015,0.7478821997585138,-255448430.3342415,-772.5410703872301,-29965804.866184533,-90.62422084976875,-16498539.874226738,-49.895783808827005,-44670702.409211695,-135.0955737289412,-945.2875201217404,5.240056251134096,-180.3964451559377
1860,KY,3,9,3020,1438912,3295199,286701,749128,243519,131915,84006,854519,115,360990,0.0014926617168209808,749128,0.0012008011921851125,1035829,0.001401437824940419,8832,84812,0.002358849612119872,0.002425632840435161,938525,0.001718057794521452,163273,0.002585673834300928,31606,0.0007499275603100162,43734988.30285474,121.15290812170625,22703292.76403479,62.89174981034042,27317118.932891086,75.67278576384687,0.0,0.0,840560.8345295787,2.328487865396766,840560.8345295787,2.328487865396766,-243048410.61160314,-673.2829458201145,-31286653.395041227,-86.669030707336,-20286106.664230898,-56.1957579551536,-23697710.905796513,-65.64644700904876,-617.4197620649658,8.046081608908834,-76.73545858413148
1870,KY,4,9,2640,1370705,2792570,139026,615551,180525,109241,43124,709706,76,341210,0.0012649804550628858,615551,0.0009866863535346938,754577,0.0010209144073298456,7861,70857,0.0020995150363308777,0.0020265182541941494,752830,0.00137812572861627,120331,0.0019056225962361503,33180,0.000787274455833903,37063927.33334255,108.62497386753773,16538813.3987435,48.47106883955188,21912199.084998693,64.21909992379676,0.0,0.0,690680.4474742856,2.0242092772025604,690680.4474742856,2.0242092772025604,-203057129.07025376,-595.108962428574,-23058033.414457418,-67.57724982989191,-18055829.312445547,-52.917057860102425,-24877872.804351334,-72.91073768163692,-563.1504466149138,8.542375663081387,-65.92433637035525
1880,KY,5,9,580,188403,488604,11112,39857,26246,26674,23835,183530,0,235290,0.00022132820672912272,39857,6.388805800466946e-05,50969,6.895914721386272e-05,2116,84066,0.0005651410529037193,0.0024042971556386154,207365,0.00037960102774133974,181084,0.002867737841593829,39746,0.0009430684304271944,6484916.457163296,27.56137726704618,1117138.1848645762,4.747920374280999,6035656.341087302,25.651988359417324,0.0,0.0,44721.64060326862,0.19007029879412055,44721.64060326862,0.19007029879412055,-240910574.99498928,-1023.8878617662854,-34699627.88328533,-147.475999333951,-4860213.0549719855,-20.656266968302884,-29800962.401499342,-126.6563066917393,-1260.3350081619458,3.7563177355603723,-335.52406821994447
1890,KY,6,9,1860,715656,2071274,108483,415152,124050,109787,65815,523190,55,337140,0.0009382472514851638,415152,0.0006654603973393516,523635,0.0007084585346255766,8309,81320,0.002219166828250002,0.002325761243505486,589005,0.0010782287432536243,148038,0.002344404666308825,33019,0.0007834543477148778,27490644.4685153,81.54073817558077,11477028.26093434,34.042321471597376,17143837.017732628,50.850794974588084,0.0,0.0,465822.27813754615,1.381687957933043,465822.27813754615,1.381687957933043,-233041276.59924972,-691.2299833874644,-28367296.462336782,-84.14099917641568,-19084834.722950015,-56.60804034807503,-24757157.387790136,-73.4328688016555,-736.2146611759783,6.896247849558047,-106.75582972603854
1910,LA,1,9,4360,1646771,5094550,197421,1260615,294458,199713,202852,1693958,187,351890,0.002307733083625701,1260615,0.002020680037171799,1458036,0.001972668076028793,11185,84452,0.002987288599587949,0.002415336799514576,1896810,0.003472288117233143,175689,0.002782299892048874,79754,0.0018923534343151629,67616579.35023305,192.15260266058442,31957222.831666447,90.81594484545298,55209381.06400697,156.89386190004538,0.0,0.0,1414476.0260202594,4.0196539430511224,1414476.0260202594,4.0196539430511224,-242016747.31136054,-687.762503371396,-33665828.693791375,-95.6714561192173,-25690681.956456363,-73.00770683013545,-59798368.524359144,-169.93483339782074,-578.4747824263844,10.792275995339452,-53.60081438578791
1920,LA,2,9,1460,505556,1593551,97828,347716,144259,59239,76453,573627,71,323430,0.0007218479283047217,347716,0.0005573650795883194,445544,0.0006028043376611912,8946,129587,0.002389296719885006,0.0037062029299329245,650080,0.0011900322432140918,325964,0.005162130822144921,50845,0.001206418616843725,21150144.299328346,65.39326685628528,9765430.270111296,30.19333478685124,18921512.66710406,58.50265178587039,0.0,0.0,390155.5557118236,1.2063060189587347,390155.5557118236,1.2063060189587347,-371361533.57927907,-1148.1975499467553,-62461782.947953545,-193.12303418963467,-20547951.791011054,-63.53137244847743,-38122828.29226171,-117.87041490357021,-1366.2205060215133,5.490313205330365,-248.8419977015327
1930,LA,3,9,2260,737813,2554038,84387,676497,172145,134386,76532,1009049,66,330810,0.00115693005063003,676497,0.0010843786430485205,760884,0.0010294475420093141,8964,102915,0.002394104157953185,0.002943380698172247,1085581,0.001987257556947756,231762,0.0036703002896085186,66530,0.0015785825662034227,33898050.483459875,102.46984820126319,16677050.180550888,50.412775250297415,31597395.155469317,95.51523580142474,0.0,0.0,759065.0501339643,2.294565007508734,759065.0501339643,2.294565007508734,-294926745.9568591,-891.5291132579399,-44410633.50426307,-134.24815907700213,-20589295.758397393,-62.239036783644366,-49883209.092028156,-150.79111602438908,-985.8204358749726,7.254327257338049,-135.89412234990846
1940,LA,4,9,1650,499156,1818913,154782,364240,120189,79586,61930,535377,48,299880,0.0008239325762504785,364240,0.0005838519268289336,519022,0.0007022173184726689,8511,105079,0.002273116966570678,0.0030052713441504303,597307,0.001093426330755414,232973,0.003689478298301557,50967,0.0012093133571575206,24141224.48413902,80.5029494602475,11375920.559257235,37.93490916118859,17385478.65901108,57.974785444214625,0.0,0.0,408696.34878025355,1.362866309124495,408696.34878025355,1.362866309124495,-301128188.6838731,-1004.1622938637893,-44642687.40944884,-148.8685054336696,-19548805.912507832,-65.18876187977801,-38214302.086177655,-127.43197974582384,-1166.513164239161,6.165229425103375,-189.20839498517145
1950,LA,5,9,1320,371946,1343972,57216,238910,99486,72116,49588,555892,20,283500,0.0006087934455185641,238910,0.0003829564678198455,296126,0.00040064738228829907,6466,107793,0.0017269385860469986,0.003082892052646174,605480,0.0011083877716915893,255169,0.004040985384140265,63051,0.0014960350125010073,17837647.95369393,62.91939313472286,6490487.593070445,22.894136130759946,17623365.56989627,62.163546983761094,0.0,0.0,268069.52747389185,0.9455715254811,268069.52747389185,0.9455715254811,-308905783.67514664,-1089.6147572315579,-48895923.14809721,-172.47239205678028,-14851671.840004187,-52.386849523824296,-47274706.39503183,-166.75381444455672,-1331.359593956513,5.530927689594356,-240.71180616974516
1960,LA,6,9,3100,1191576,3467974,111187,640990,288931,203226,178227,1462230,123,341830,0.0015709254660281591,640990,0.0010274633389470629,752177,0.0010176672972567959,12534,85730,0.003347579374808704,0.002451887744782653,1640457,0.003003009973551347,179638,0.0028448382540049496,73620,0.0017468096877182623,46028116.154625066,134.6520672691837,16486210.215560094,48.22926664002602,47747858.57946642,139.68305467474013,0.0,0.0,719224.337262944,2.104041006532323,719224.337262944,2.104041006532323,-245679152.02722183,-718.7173508095306,-34422542.87345989,-100.70076609267733,-28789182.623354852,-84.22076068032312,-55199186.13189709,-161.4813975715914,-738.3478045571079,9.511929906678759,-77.62334371689181
1980,ME,1,9,3030,1188254,3077137,188414,968232,175339,112128,90974,684672,117,363810,0.0013938838283555446,968232,0.0015520099901642655,1156646,0.0015648986989802718,9891,48354,0.0026416872184644082,0.00138292989631658,775646,0.0014198925506399788,85554,0.0013548764291694377,164690,0.003907662149827773,40840796.17081746,112.25858599493543,25351358.923480403,69.68296342453588,22576291.555175662,62.055170432851384,0.0,0.0,1086406.9931149858,2.9861933237541183,1086406.9931149858,2.9861933237541183,-138569575.61092132,-380.8844606000971,-16394004.792950196,-45.06199607748604,-22718510.07879391,-62.44608471123364,-123482123.93455762,-339.4137707445029,-577.8372056334888,8.621786097138616,-67.0205916875229
1990,ME,2,9,870,255058,822698,50533,199222,40798,51799,26363,275734,24,295170,0.00037266635766312965,199222,0.0003193393053116456,249755,0.0003379091567893874,6324,62000,0.001689013241286919,0.0017732070474340894,302097,0.0005530168142047863,114645,0.0018155762234627274,213413,0.005063731267115152,10919124.279529698,36.99266280289223,5474128.339988076,18.54567991322992,8792967.345856102,29.789502137263618,0.0,0.0,223537.51371815192,0.7573178633267335,223537.51371815192,0.7573178633267335,-177675346.15289575,-601.9424269163388,-21968472.303899,-74.42650778838974,-14525513.875067504,-49.21067139298541,-160013908.0408388,-542.1076262521218,-1180.8447517697964,5.025656401395806,-234.9632878685923
2010,MD,1,9,2600,1077187,2674495,103192,681558,209256,139362,57134,859701,84,357720,0.001211494752920576,681558,0.0010924910815552228,784750,0.0010617373457607326,10372,58970,0.0027701526468418606,0.0016865487030191652,916835,0.0016783522208146564,104642,0.0016571636545474003,93180,0.0022109172331104005,35496796.26057287,99.23067276241997,17200145.001323868,48.08270435347162,26685800.310953036,74.59968777522374,0.0,0.0,764743.757088656,2.1378277901393714,764743.757088656,2.1378277901393714,-168992180.04252034,-472.41468199295633,-20051680.220023543,-56.054121156277375,-23823312.762840003,-66.59765392720564,-69864984.56628865,-195.30634173736064,-564.1840783424059,9.251442468970144,-60.983363430590515
2020,MD,2,9,1330,620478,1392996,52856,303648,86955,56813,44840,408469,45,370880,0.0006310003738422957,303648,0.0004867270752189546,356504,0.00048233655395104707,14132,89759,0.0037743730433059362,0.0025671176027522004,453309,0.0008298245233496443,156968,0.0024858246643507994,51140,0.0012134181938320012,18488310.953579266,49.84984618631165,7813852.174006962,21.068410736645173,13194209.921259344,35.57541501633775,0.0,0.0,340708.95265326824,0.9186501096129968,340708.95265326824,0.9186501096129968,-257225183.7957705,-693.553666403609,-30078478.438644674,-81.10029777460277,-32459608.17243105,-87.52051383852204,-38344014.92509124,-103.38658036316662,-857.2300862213799,6.923875647109577,-123.80783970018828
